# SB04 Changed File Hashes

Generated: 2026-06-29T13:08:34.8924327-04:00
Repository: C:\repositories\CanDoItAll

| Path | HEAD SHA-256 | Working tree SHA-256 |
| --- | --- | --- |
| `CanDoItAll.slnx` | `123ab7935f940939d19467a3b4656738a0b681e8d4d54e9692b69789398fafa1` | `aee9002b7ea957bf91cea6ecd5137941b0bcf2cbf957e9f4d3f74abbddb9544e` |
| `src/CanDoItAll.AgentFramework.Core/Workflows/WorkflowContracts.cs` | `3335a660dd4e7e07c8de9f4c4792b527e1e1c3316250fdf3c5b11fda8f82e985` | `<deleted>` |
| `src/CanDoItAll.AgentFramework.Core/Workflows/WorkflowRuntimeManager.cs` | `52380addd32cac3f67ddff0130458891e30b730307db20dde3500285fccc6fa0` | `<deleted>` |
| `src/CanDoItAll.AgentFramework.Core/Workflows/WorkflowExternalRequestRuntime.cs` | `e081d2c2d062e1cec0829fe4b445b420860d3586207135d212c306adf86cdfbd` | `<deleted>` |
| `src/CanDoItAll.AgentFramework.Core/Workflows/WorkflowArtifactContentStores.cs` | `8fde602cd0e436ee450b5bcd400b4aa9f53283dc23f6ce64ee70dcd1ddd58ff2` | `<deleted>` |
| `src/CanDoItAll.AgentFramework.Core/Workflows/WorkflowEventPayloads.cs` | `8fe64cc3b833aa8d0a6ae21fe07d7bfa59748e11153a61311e814c14fc894d30` | `<deleted>` |
| `src/CanDoItAll.AgentFramework.Core/Workflows/WorkflowNodeExecutionProgress.cs` | `24a09f9948579dab865f0553038a09fea8a5dccd847701ca019db682a2b402ea` | `<deleted>` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/CanDoItAll.AgentFramework.Workflows.Runtime.csproj` | `<not in HEAD>` | `ffcdac1235f35a67cf5850b81000260cdbb086b35b9b393717cde6779aa0f1fb` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/WorkflowContracts.cs` | `<not in HEAD>` | `13c468a8f19df7c096c1d560d7e152c9a3e35519c9eb7c399a51d70044cde907` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/WorkflowRuntimeManager.cs` | `<not in HEAD>` | `a12dd7aad26e817a0c3081cb7b5e576c61ab46f78ff997c9c88cec4c6a619cd9` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/WorkflowExternalRequestRuntime.cs` | `<not in HEAD>` | `f7563ea68fd78b9da14e6d05a90efd869bd265e4b1ff40005f1b899e730b03c2` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/WorkflowArtifactContentStores.cs` | `<not in HEAD>` | `15d9956345c7eb46e0a290785c03733b54dbdc82d1195185f45bea704b0db842` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/WorkflowEventPayloads.cs` | `<not in HEAD>` | `eee2b7f2e646c6b49c2ea78d6c286bfdaf2d015914d633d6c7bed28a3bae8469` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/WorkflowNodeExecutionProgress.cs` | `<not in HEAD>` | `4e17ffdcfaac1a2956a6fc96ed7691e409bedd07c0d54710f58f2b637c7bcf1c` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/WorkflowRuntimeFailureDiagnostics.cs` | `<not in HEAD>` | `518806d0d9a1b1dae4799f6f59e126f437bf0472d5be944963611182cf76590f` |
| `src/CanDoItAll.AgentFramework.Workflows.Runtime/WorkflowRuntimeServiceCollectionExtensions.cs` | `<not in HEAD>` | `643da61c7678263fcfd7b95668aa8834c63d9009f39ea7657f326df1a95ffd71` |
| `src/CanDoItAll.AgentFramework.Workflows.Core/CanDoItAll.AgentFramework.Workflows.Core.csproj` | `<not in HEAD>` | `500c513eac49bba1bfb0444fe4b92618dce6f769719d2c9df26114023cc8dbb0` |
| `src/CanDoItAll.AgentFramework.Hosting/AgentFrameworkServiceCollectionExtensions.cs` | `3da8083e3cf47554195b9b83cfad3335734dcbcbfc63ea4c90392dd97b2a72a0` | `6d2acde29de4da400f9dfb253dac31f3aec8e0971e25049447dc82c2a156c06b` |
| `src/CanDoItAll.AgentFramework.Hosting/CanDoItAll.AgentFramework.Hosting.csproj` | `869fc86aac24d4297e15abc28297df87e09ac95b1a2dbcc8fcdee6421d30144f` | `8c3cdce417f023f2693524ed731a02ed8e64c75bcb6ea1cde31fd0e0faf973d9` |
| `src/CanDoItAll.AgentFramework.Maf/CanDoItAll.AgentFramework.Maf.csproj` | `e267821875fdd509c63a6008e61ed964beca0f43be8f4dc3ddb5949d7f5dddc5` | `e9f373c8147f61c8fb16559aa977bd665b998d99ae2ffb874e87b1e67533c10a` |
| `src/CanDoItAll.AgentFramework.Persistence/CanDoItAll.AgentFramework.Persistence.csproj` | `ea56f8e52f02e710c45e523517cb75b3885786969860cc33dab0b601cf15f469` | `f06e62458dc89c7341490e3f0b68209ac1908546602b1ddba6b0b91cc935f5c5` |
| `src/CanDoItAll.Modules.AgentFramework/CanDoItAll.Modules.AgentFramework.csproj` | `3ec6f75669e9548499fbb6a3774eac7a38eb0b3732ad6f6863a2df3430f10b8c` | `47afa788c30a70a6d35f0aeb840d2e4a8da441af13658af553ae756001fb9497` |
| `src/CanDoItAll.Modules.AgentFramework/Services/AgentFrameworkModuleServiceCollectionExtensions.cs` | `d0cfb6fb9d601fa791e65585d6023d5997001328f5f291e3399ef37399e99bf2` | `7fedfbaa48d82d1de6602e1f12841700f18ee009737706fc89fe5bbc2fc1ad90` |
| `src/CanDoItAll.Modules.SchedulerPlanner/CanDoItAll.Modules.SchedulerPlanner.csproj` | `f735bf2e8c4326a61d5e37fff251cfcb83dcc21fcf8c08dbb0b24fd60a698c24` | `bd678cbcad7496833cfeac7a247bc56200c385c110f4120b06874bce9f7bc8c3` |
| `src/CanDoItAll.Modules.Workbench/CanDoItAll.Modules.Workbench.csproj` | `3d5e4cc80bccf472e829d7fc78c2dc433eabb61968aaf713cd325371da53cfc4` | `30016f181f9bab473d017df1fee84fc644d855822a796e7b686edd041ea595f0` |
| `src/CanDoItAll.Modules.Plugins/CanDoItAll.Modules.Plugins.csproj` | `0cd4dc572ecc6e3029270fdfd3059153cacfb91c957cca5322919bc9ad55221e` | `3897c0edac820a88bb551ea9b651798a111398583880cac655780724a7798b86` |
| `src/plugins/CanDoItAll.Plugin.Email/CanDoItAll.Plugin.Email.csproj` | `5600727eb880761c7c954180a592d021f64b8f641fb296301dbded444b08d3c9` | `d5fc5c18aaa158457560fb266550967e5c42419a3666cec18beb92c42922d899` |
| `tests/CanDoItAll.Tests.Components/CanDoItAll.Tests.Components.csproj` | `8caf50966b1570738abd99f8a548ce73c407ba0cf0905a209fd454e35c7fb5c4` | `c268d461dd9ae652585904f1d8f54ca2e474aed895e517a527b90cecba74d7b5` |
| `tests/CanDoItAll.Tests.Integration/CanDoItAll.Tests.Integration.csproj` | `895079da375d1afeb2c11e61a679f2fbbb5a689a0b925cfe2c1d08d44ec9c7fa` | `a0628c7da5aa593db4bfeb8df730930596fa8e94bad0c3ca48f57564ca2becb5` |
| `tests/CanDoItAll.Tests.Unit/CanDoItAll.Tests.Unit.csproj` | `4b56accb0fd6b8ccb11badde5059a4e308a9eaa0947948ba7a637ded8dfd68ac` | `f33839b49f92f2d522e8528010a92480d29d6bafbb414067dbee4e39d1b6754f` |
| `tests/CanDoItAll.Tests.Unit/WorkflowRuntimeExtractionTests.cs` | `<not in HEAD>` | `c07442ed74e8dfda477773893e10e85c2e554e3a586046e9aa0b5f6b7c1fe235` |
| `codex/bundles/workflow-node-project-isolation/README.md` | `<not in HEAD>` | `87eaa92572b2f35a199fbb5eef0ecff4070e9b41e2a97b1844a7e4aba00c76e0` |
| `codex/bundles/workflow-node-project-isolation/architecture/02-project-map-and-adoption-boundary.md` | `<not in HEAD>` | `07524f0ed20879d5cc009ed61444e9094172ead876f329e3d3fa1e497a3dea21` |
| `codex/bundles/workflow-node-project-isolation/architecture/04-failure-diagnostics-and-error-state-boundary.md` | `<not in HEAD>` | `c479bb78e6a1dae652fcd9b3c2467ab7eaef90f4c6bad483b69035b0e9e38121` |
| `codex/bundles/workflow-node-project-isolation/inventories/02-workflow-source-inventory.md` | `<not in HEAD>` | `bb258370c0fe0c0aebb33fa5f87111df1cddfd0061d1bef4e36f591292280c3a` |
| `codex/bundles/workflow-node-project-isolation/reviews/01-execution-report.md` | `<not in HEAD>` | `63f7faaab379b0d015dc64f9c9be251463142c0ebfaee427fd322a9a9c492c7c` |
| `codex/bundles/workflow-node-project-isolation/subbundles/02-workflow-abstractions-and-builders-foundation/README.md` | `<not in HEAD>` | `e1c911193ffcb693d454e2ca5ca45b829dbee7ad248c6b95368925575b2a787d` |
| `codex/bundles/workflow-node-project-isolation/subbundles/04-workflow-runtime-and-store-abstractions/README.md` | `<not in HEAD>` | `860b4dffed66937224e888d010550f3830fbff85665c6072fdef644447a32e0a` |
| `codex/bundles/workflow-node-project-isolation/traceability/01-requirement-traceability.md` | `<not in HEAD>` | `9048bdb248b4467777161ea5929c8277c988a9f99b15d09f03c4c9cab9cffb38` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/manifest.md` | `<not in HEAD>` | `c9635214cd7dce4f127271b5301c0fd9e8a75130c0a1a2163c9c540e3c6f9c63` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/semantic-invariants.md` | `<not in HEAD>` | `7fa4579797001b75f31c4d7e9cf9baf483d833fe0b0aa6266e5949c8ec0f2605` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/anti-stub-audit.txt` | `<not in HEAD>` | `101747c813d515f8ebcf0a8d1d44574aede614cef288410ccd7e92e3d2117480` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/build-consumers.txt` | `<not in HEAD>` | `85ce7687f3aef596534511a5bfb1079de8d4101033e84fd095dd744e7a84f1cb` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/build-workflows-runtime.txt` | `<not in HEAD>` | `df091a8f06e59073c39346765addf48b2f9c1feaa19ed538ed2634c8bfc52a59` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/dependency-boundary.txt` | `<not in HEAD>` | `b1afb043e8249151c66275ad3f24db90497047bb177287378fbd44c18673dc88` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/di-registration-proof.txt` | `<not in HEAD>` | `ec898631306102ce2f285d5136a412f317e1354e40c7b009f44f09860790f15f` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/focused-runtime-tests.txt` | `<not in HEAD>` | `0a808991bf12ac55f745ebeaf15cdcd6994905cc5df1f523be8228819754d909` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/moved-file-audit.txt` | `<not in HEAD>` | `6db2ad73e775b5450d8d4936c0a7c8ec0776bfa7e37fa0fb8209e926780eb5da` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/prepared-validator.txt` | `<not in HEAD>` | `5455d72abd73a67eb43fd81a215a728a17c60aab338779317adba02a01766a8b` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/runtime-parity-tests.txt` | `<not in HEAD>` | `f12d0ed60236ac3e795433238960d295842f8b8ec1059e244152d3536c144370` |
| `codex/bundles/workflow-node-project-isolation/proof/SB04/transcripts/workflow-api-integration-tests.txt` | `<not in HEAD>` | `e47077ff6534d9f56e947793f3e5b25fc876cb78bb44d61314630605736d2b68` |
