"Path","SHA256"
"codex/bundles/shared-provider-real-catalogs/traceability/01-requirement-traceability.md","9E64A1E93453592038A4AB0AFFCB768F41EF8D63BF320D0A23A2A897AC7C2359"
"src/MAF/Workflows/README.md","09A5D98DA14F4BA3F1502A07890C3D6B1358A934E7DB857A34AF49BD09F7E80D"
"src/Modules/CanDoItAll.Modules.AgentFramework/_Imports.razor","D35DDCF3EC6D603DFA539CD59E18FFFED32C847CF07DFED6A06AE90966D48039"
"codex/bundles/shared-provider-real-catalogs/subbundles/08-live-thinking-validation/README.md","EA5B4D66B6B7AECD05CE8F6D9F304CA17F781F8818CCEC6B0F50E5C3D6B36479"
"src/Modules/CanDoItAll.Modules.AgentFramework/Workspace/WorkspaceExecutionRunProcessLeaseCleanupScopeFactory.cs","496D8847B1A6233EA498BFFF31842A0A07EC6D059BF121641394345F42E8E663"
"src/Modules/CanDoItAll.Modules.AgentFramework/Workspace/DatabaseRuntimeAgentExecutionProfileGenerationSource.cs","D27C1B7114B04DC5143EB787A460DC591E914A9F122B51459A6A3310A182957F"
"src/Modules/CanDoItAll.Modules.AgentFramework/Workspace/CurrentProfileAgentFrameworkWorkspaceService.cs","8B376557BE00A3400840E7CAA79E25D36A4F2E4EF7D5F0DE916069C57AC9CC71"
"src/Modules/CanDoItAll.Modules.AgentFramework/Workspace/AgentFrameworkWorkspaceFactory.cs","751C38DA0D861115B6138FC3A6ECC35C221290D16848780B6701DC76E607C6E4"
"src/Modules/CanDoItAll.Modules.AgentFramework/Workspace/AgentDirectoryProjectionSynchronizationException.cs","11D9F50C8DB042263B7F3E4F58C7D40FC508FA2C4BC148E8EC0ED942A3F67F75"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowTemplateSerialization.cs","55A60B3BD1E40A486A3E04131AF8F2AA640CE7F4D714ADD692453BD583FBE03B"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowTemplatePackValidator.cs","84FE8243582EB4A3FC44C01814217011E1B4F0FA54551C328CB7E3EE05FD6D04"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowTemplatePack.cs","9E8334DFB2F73C8A08D3397B366794CDEB1F05063C8049EB418D2639B71D927B"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowTemplateModelMaterializer.cs","7ED4F1D13C95D9270AC10365C4136FDA2B0DF92262D3E9317DA4D7CB25179570"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowTemplateInputDocuments.cs","84A5E751D5109C4ADFE37D058058D67927EA24D468A13DCD7120C45B5FEC2068"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowTemplateGraphMaterializer.cs","AA03B0E006D61F26876E9938F540D45B387F1F8AD2DAC26636E181B28270E131"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowTemplateDocuments.cs","2ADC9452F0705A5BEB5A734B3D9BBC25A3992677227ECB6F09BAD44CCBEEE010"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowTemplateDiagnostics.cs","D230BE914B58C5714F750CBDEB6D711462D13CB011CF6D62C80EAF866B2F7BDD"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/WorkflowPreviewSimulationTemplateLoader.cs","A36616D5B2F4B553C7B693E36B80053BEE34B42E03D630DF2DDC52ABBC961C10"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/README.md","EEF364479C5E362F01996B23A2D726E7EBBE771A2B8C30FD7569868536FFC652"
"src/MAF/Workflows/CanDoItAll.AgentFramework.Workflows.Templates/CanDoItAll.AgentFramework.Workflows.Templates.csproj","78616AE04F71EE3C89365ADC170D5C492314B52CBA534C77B6759150F215CE29"
"codex/bundles/shared-provider-real-catalogs/subbundles/07-shared-thinking-effort/README.md","5E886A1F153E41D698F06092E5A040EDFA21E3DA6E80BA30D1692A8BE6A496C6"
"codex/bundles/shared-provider-real-catalogs/subbundles/06-token-lifecycle-and-fresh-handoff/Reset-5214.ps1","A6B1D179BA36E40E15CB906DD7BB9645D01495094917C796103CA84442A1D3DE"
"codex/bundles/shared-provider-real-catalogs/subbundles/06-token-lifecycle-and-fresh-handoff/README.md","218B5F818C829D7B9AA7C847E1D963F073B6A9DE886C6A0E81B37D81E3596431"
